file,transcription
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C32_680.wav,ljau̯35 niŋ35 tɕjau̯51 ljɛn51 kwo55 tɕin55 fəŋ51 twei̯51 tsʰz̩214 tɕje214 ʂʐ̩0 ʂwo55 waŋ35 ɥɛn51 ʈʂəŋ51 hwan51 kan214 mau̯51 aɚ̯35 tɕʰy214 yn35 ɕja35 tsɤ35 jou̯35 y35 tɕje35 ʂʐ̩35 piŋ51 in55 i51 ʈʂʐ̩35 mei̯35 ljɛn51 ʈʂʰu55 lai̯35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D12_830.wav,waŋ35 y51 lin35 ʈʂʰwai̯55 ʈʂɤ0 tɕʰjɛn35 tau̯51 ʈʂwan55 wa214 ʈʂʰaŋ214 mai̯214 ʈʂwan55 i51 tɕʰi214 tɕʰy51 tɤ0 tsʰwən55 kan51 pu0 ʈʂau̯214 ʈʂʰaŋ35 ʈʂaŋ214 ti35 ku0 i35 ʈʂən51 ʈʂʰaŋ35 ʈʂaŋ214 tɕɥe35 tiŋ51 kei̯214 jou̯55 hwei̯51 tɕja51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B8_426.wav,tsai̯51 kwo35 wai̯51 waŋ35 kwan214 i51 pan55 wan214 y35 iŋ51 tɕjɛn51 ljaŋ214 njɛn35 tswo214 jou̯51 tsʰai̯35 nəŋ35 wan35 ʈʂʰəŋ35 aɚ̯35 tɕʰje214 ɕy55 jau̯51 tʰou̯35 ʐu51 ʂu51 pai̯214 ʐən35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D11_912.wav,san55 ɥe51 aɚ̯51 ʂʐ̩35 pa55 ʐʐ̩51 ʐʐ̩51 tɕyn55 tʰu55 ʐu51 tʰai̯35 aɚ̯35 ʈʂwaŋ55 ɕi55 pei̯35 tɕjau̯214 tʰai̯35 aɚ̯35 ʈʂwaŋ55 ʂou̯214 tɕyn55 tsu214 ʈʂʐ̩55 kan35 sz̩214 twei̯51 tʰʊŋ35 ʐʐ̩51 tɕyn55 ʈʂan214 kʰai̯55 lɤ0 ʐou̯51 pwo35 ʈʂan51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D11_874.wav,jou̯35 y35 ʈʂwo35 tsz̩0 ʈʂʰʐ̩214 tsʰwən51 pi214 ʂou̯214 wan51 ʂau̯55 ta51 aɚ̯35 hwei̯51 waŋ214 ʂaŋ51 hwa35 in55 tsʰz̩214 nəŋ35 wan35 tɕʰɥɛn35 in214 mwo51 tsai̯51 ɕjou̯51 tsz̩0 li214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D12_775.wav,kʰan51 jaŋ35 kou̯214 pʰau̯214 tɕʰjɛn35 pʰau̯214 hou̯51 i51 ʈʂʐ̩55 tɕiŋ55 fei̯55 tɤ0 ʂan55 tɕʰɥe51 ʐɤ214 tɤ0 tʰa55 waŋ55 waŋ55 waŋ55 jau̯214 tɕi214 ʂəŋ55 wəŋ55 wəŋ55 wəŋ55 tɤ0 tsai̯51 ʂan55 tɕjɛn55 hwei̯35 taŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D12_958.wav,tɕʰi35 ʈʂʊŋ51 ʈʂʐ̩35 tɤ0 hʊŋ35 fu51 ʂʐ̩51 pʰiŋ35 kwo214 i214 sɤ51 tsɤ35 jɛn51 li51 kwo214 ʈʂʐ̩51 ɕi51 tsʰwei̯51 ʈʂʐ̩55 two55 wei̯51 mei̯214 hɤ35 tɕi35 nai̯51 ʈʂu51 yn51 aɚ̯35 ɕjaŋ214 y51 hai̯214 nei̯51 wai̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A12_108.wav,ʐu35 jɛn55 pan51 hwaŋ35 kwa55 tɕjaŋ55 hwaŋ35 kwa55 ɕi214 tɕiŋ51 tɕʰje55 pʰjɛn51 hou̯51 jʊŋ51 jɛn35 jɛn55 pan51 ɕjau̯214 ʂʐ̩35 tswo214 jou̯51 ʂʐ̩35 jʊŋ51 ʂʐ̩35 tɕja55 tʰaŋ35 tsʰu51 ma35 jou̯35 tɕi35 kʰɤ214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B12_314.wav,ʈʂʰu35 kwo35 tɕja55 kwei̯55 tiŋ51 ʈʂwan55 jʊŋ51 ʂɤ51 ʂʐ̩55 tɤ0 ʈʂwan55 jʊŋ51 jɛn35 sɤ51 wai̯51 fan35 pu51 fu214 hɤ35 pən214 tʰʊŋ55 kau̯51 kwei̯55 tiŋ51 jʊŋ51 sɤ51 tɤ0 jau̯51 y35 i214 kai̯214 ʈʂəŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A2_137.wav,pu35 tɕʰi51 ja214 pu51 pi51 su35 hwa51 su35 wei̯35 ja214 hwa51 ja214 wei̯35 su35 su35 pu51 ʂaŋ55 ja214 ja214 su35 kʊŋ51 ʂaŋ214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D13_803.wav,i55 tɕjou̯214 pa55 aɚ̯51 njɛn35 ɕja51 hwaŋ35 ʈʂou̯51 ɕjɛn55 ʂəŋ0 ɥe55 wo214 tɕʰy51 tsau̯214 tɕjɛn51 tʰaŋ35 hwa51 hwa51 tɕʰja51 fəŋ35 ʈʂʊŋ55 kwo35 hwa51 jɛn35 tɕjou̯55 ɥɛn51 tɤ0 ɥɛn51 tɕʰiŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A13_138.wav,tɕiŋ55 kwo0 ʂaŋ51 ʂaŋ51 ɕja51 ɕja51 tɤ0 kʊŋ51 tʰʊŋ35 nu214 li51 ɤ51 ʈʂʐ̩51 lɤ0 wai̯51 tsz̩55 ɤ35 ɕja51 tɕjaŋ51 tɤ0 tɕʰy55 ʂʐ̩51 ʈʂʰu55 ɕjɛn51 wai̯51 tsz̩55 ɤ35 ta51 fu35 tu51 hwei̯35 ʂəŋ55 tɤ0 tɕy35 mjɛn51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A32_41.wav,ɕin55 hwa35 ʂɤ51 pwo55 ən55 i55 ɥe51 san55 ʐʐ̩51 ɕjau̯55 ɕi0 ɕi55 tɤ35 ʐən35 lei̯51 ɕɥe35 tɕja55 tɕiŋ55 kʰau̯35 ku214 fa55 ɕjɛn51 ɥɛn214 tsai̯51 ʂʐ̩35 tɕʰi51 ʂʐ̩35 tai̯51 tɤ0 ʐən35 tɕjou̯51 hwan51 jou̯214 ai̯35 ʈʂəŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B8_445.wav,ljou̯51 ʂʐ̩35 njɛn35 hou̯51 wo214 mən0 tsai̯51 ʈʂɤ51 tswo51 pu51 ɕjou̯214 tɤ0 ʂan55 ɕja51 tɤ0 mou̯214 tʰɤ51 ʈʂʊŋ214 pu51 twei̯51 san214 tɕjaŋ51 ɕyn51 ljɛn51 ʈʂʰaŋ214 i51 wai̯51 tɤ0 y51 tau̯51 lɤ0 waŋ35 tsʊŋ55 hwai̯35 tɕjaŋ55 tɕyn55 tɤ0 aɚ̯35 tsz̩0 waŋ35 ja51 ʈʂʊŋ55 ʂaŋ51 ɕjau̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A11_203.wav,kʰai̯55 lwan35 kʰwaŋ51 u51 tɕy35 hou̯51 ly214 tɕja55 tʰwo35 kʰwaŋ51 ʈʂaŋ55 wən35 jou̯214 ʈʂaŋ55 wən35 fu51 ljaŋ214 ɕjʊŋ55 ti51 tʰʊŋ35 ʈʂʰau̯55 ʈʂʰan214 tʰʊŋ35 li51 kʊŋ55 tʰʊŋ35 taŋ55 lau̯35 tʊŋ51 mwo35 fan51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A9_3.wav,tsʰai̯51 tswo51 hau̯214 lɤ0 i51 wan214 tɕʰiŋ55 ʈʂəŋ55 u214 ʈʂʰaŋ55 y35 i51 wan214 fan55 tɕʰje35 ʈʂʰau̯214 tɕi55 tan51 i51 wan214 ʈʂa51 tsʰai̯51 kan55 tsz̩214 ʈʂʰau̯214 ʐou̯51 sz̩55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C20_739.wav,nʊŋ35 min35 y214 fa214 njou̯35 ti214 tɕjau̯214 jaŋ35 kʰən214 tsʰau̯214 hau̯35 tsz̩0 han55 han55 tɕʰyn35 y35 hwan55 u214 ʈʂʊŋ51 ja55 ɕi55 taŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B11_499.wav,tʰa55 mən0 i214 ʂou̯35 ʈʂaŋ214 pʰin35 pʰin0 pʰai̯55 ʂwei̯214 tʰan35 ʈʂʐ̩214 ʈʂʐ̩55 tɕjɛn55 ljaŋ214 tʰjau̯35 i214 ɕjʊŋ55 ɤ51 ʈʂu51 ʈʂʰəŋ55 tɤ0 fei̯55 ʈʂou̯55 ɤ51 aŋ35 ʂou̯214 pai̯214 wei̯214 ɕin55 ʐan35 ɕjaŋ51 an51 pjɛn55 jou̯35 lai̯35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A14_80.wav,kʰɤ214 fa55 ʈʂan214 ʈʂʰwən35 mjɛn35 tɕʰɥɛn35 sɤ51 pei̯51 tʰau̯51 in51 hwa55 pei̯51 tan55 kou̯55 pjɛn55 tsʰu51 ʐʊŋ35 ʈʂʰwaŋ35 ʈʂau̯51 ʈʂʰwaŋ35 wei̯35 ʈʂən214 tʰau̯51 pʰei̯51 tʰau̯51 tɕjɛn51 təŋ214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B11_497.wav,nʊŋ35 min35 kwo51 pʰa51 lɤ0 tɕʰɥe55 ʈʂʰʐ̩55 ʂau̯214 ʈʂʰwan55 tɤ0 tɕʰjʊŋ35 ʐʐ̩51 tsz̩0 je214 pu35 ɥɛn51 kwo51 na51 ʈʂʊŋ214 swei̯55 ʐan35 fu51 y0 tɕʰɥe51 pu51 wən35 miŋ35 tɤ0 ʐʐ̩51 tsz̩0
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C20_612.wav,tʰu35 wei̯35 ʂən214 jaŋ35 ly214 kʰɤ51 ʈʂaŋ55 hwei̯51 tɕʰɥɛn35 fu55 fu51 hwai̯35 pau̯51 aɚ̯51 kɤ51 kʰɤ214 ai̯51 tɤ0 iŋ55 aɚ̯35 ʈʂwan55 ʈʂʰəŋ35 lai̯35 tau̯51 tɕi214 nan35 hwo214 ʈʂʰɤ55 ʈʂan51 ʈʂʐ̩35 pan55 ʂʐ̩51 kan214 ɕje51 tɕjou̯51 miŋ51 ən55 ʐən35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D13_902.wav,tɕʰin214 ɥɛn35 wei̯51 y35 hɤ35 nan35 jʊŋ214 ʈʂʰəŋ35 ɕjɛn51 maŋ35 taŋ51 ʂan55 han51 ljaŋ35 waŋ35 liŋ35 tɕʰy55 jou̯35 hɤ35 nan35 ʂəŋ214 wən35 u51 jɛn35 tɕjou̯55 swo214 təŋ214 tan55 wei̯51 fa55 tɕɥe35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C14_717.wav,tʰa55 hai̯35 tɕʰy51 kʰan51 ʈʂəŋ214 ʐʊŋ35 i55 ʂəŋ55 pa214 pi35 tsz̩0 je214 kai̯214 pjɛn51 lɤ0 tɕje35 kwo214 tɕʰɥe51 ʐən51 wei̯35 tsz̩51 tɕi214 pi214 ʈʂəŋ214 ʐʊŋ35 i214 tɕʰjɛn35 kəŋ51 ʈʂʰou̯214 swo35 i214 hən214 au̯51 saŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B4_424.wav,i35 ljaŋ51 hʊŋ35 sɤ51 tɤ0 ɥe51 je214 ʈʂʰɤ55 kʰai̯55 lɤ0 ʈʂʰu55 tɕʰy51 wo214 hai̯35 kʰɤ35 i214 tʰiŋ55 tau̯51 ʈʂʰɤ55 tsz̩0 u55 u55 kʰai̯55 ɥɛn214 in214 tɕʰiŋ35 ʂəŋ55 je214 ɥe51 lai̯35 ɥe51 ʐwo51 lɤ0
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A7_23.wav,pʰan35 wan214 tɤ0 nei̯51 pu51 hwo51 wai̯51 pu51 pu51 fən0 in51 jou̯214 tɕʰiŋ55 hwa55 tʰu35 an51 hɤ35 kʰwan214 tɕi51 tsʰan35 pʰan35 ti214 nei̯51 in51 jou̯214 fwo35 ʂou̯214 ʈʂʰan35 ʈʂʐ̩55 hwa55 wən35 tʰu35 an51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C17_541.wav,kʰan55 tʰan51 pjau̯214 miŋ35 tʰa55 ʂʐ̩51 kwo35 nei̯51 ʂau̯214 jou̯214 tɤ0 in35 tɕin55 kʊŋ51 ʂəŋ55 kʰwaŋ51 pʰin214 wei̯51 kau̯55 i51 tsʰai̯214 i51 ɕɥɛn214 je214 ʂʐ̩51 wo214 kwo35 ʂou̯214 tɕja55 tɕi35 tsʰai̯214 kʰwaŋ51 ɕɥɛn214 kʰwaŋ51 je214 ljɛn51 wei̯35 i51 tʰi214 tɤ0 in35 kʰwaŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C31_692.wav,mei̯214 tɕyn55 y35 ʂaŋ51 ɥe51 aɚ̯51 ʂʐ̩0 tɕjou̯214 ʐʐ̩51 sou̯55 ʈʂʰa35 lɤ0 ni35 tɕja55 la55 kwa55 ʈʂu51 pa55 na35 ma214 ta51 ʂʐ̩214 kwan55 ti214 san55 ʂʐ̩0 i55 ʐʐ̩51 jou̯51 sou̯55 ʈʂʰa35 lɤ0 ni35 wai̯51 tɕjau̯55 ʐən35 ɥɛn35 kʊŋ55 y51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D12_752.wav,tʰa55 mən0 tsou̯214 tau̯51 sz̩51 ma214 lu51 i51 tɕja55 ʈʂʰa35 ʂʐ̩35 pʰu51 li214 a55 tɕjou̯214 ʂwo55 jau̯51 ɕyn55 y35 tʰa55 kei̯214 mai̯214 lɤ0 jou̯51 kei̯214 ʈʂwan214 aɚ̯35 mai̯214 lɤ0 piŋ214 kan55
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B8_490.wav,ʈʂɤ51 i55 ʈʂʰaŋ51 i51 tɤ35 tau̯51 lɤ0 tsʰʊŋ35 ʂʐ̩51 lin35 ʈʂʰwaŋ35 i55 ɕɥe35 tɤ0 aɚ̯51 ʂʐ̩35 pa55 wei̯51 ʈʂʊŋ55 kwo35 kʊŋ55 ʈʂʰəŋ35 ɥɛn51 ɥɛn51 ʂʐ̩51 ʈʂʊŋ55 kwo35 kʰɤ55 ɕɥe35 ɥɛn51 ɥɛn51 ʂʐ̩51 tɤ0 tɕʰjɛn55 miŋ35 tsan51 tʰʊŋ35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D7_983.wav,ny214 ʐən35 tɤ0 ʂəŋ55 in55 tʰu55 ʐan35 tɕja35 ʐan35 aɚ̯35 ʈʂʐ̩214 ləŋ51 tʰou̯35 ləŋ51 nau̯214 tʰiŋ35 tsai̯51 kwan55 kʰʊŋ55 ʈʂʊŋ55 hwa51 ʈʂʰu55 i35 tau̯51 hən35 fei̯55 tsz̩214 iŋ35 tʰou̯35 ʈʂwaŋ51 ʂaŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B2_346.wav,tɕy51 saŋ55 tɕje35 ʈʂa35 pa55 ʂu55 tɕi0 tʰou̯51 lu51 miŋ35 njɛn35 hai̯35 jau̯51 kʰai̯55 tʰʊŋ55 ʈʂʰəŋ35 kʰʊŋ51 ʈʂʐ̩35 pwo55 tjɛn51 hwa51 jɛn214 ɕja51 swo214 ɕy55 ʂɤ51 pei̯0 i214 yn51 tau̯51 lɤ0 pa55 i55 ʈʂən51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D32_945.wav,tsʰz̩214 wai̯51 ʂa55 y35 y35 lʊŋ35 hɤ35 hai̯214 tʰwən35 tɕin51 kwan214 wai̯51 mau̯51 ʂaŋ51 hən214 ɕjaŋ55 sz̩51 tou̯55 ʂan51 ʈʂʰaŋ35 jou̯35 jʊŋ214 jou̯214 ʐən35 pa214 tʰa55 mən0 kwei̯55 ʂu214 y35 lei̯51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A19_2.wav,tɕʰi214 je51 i55 kʰau̯51 tɕi51 ʂu51 wa55 tɕʰjɛn35 tsəŋ55 ɕjau̯51 tʰa55 fu51 tsɤ35 tɕʰɥɛn35 ʈʂʰaŋ214 ʈʂʰan35 pʰin214 ʈʂʐ̩51 ljaŋ51 y214 tɕi51 ʂu51 pʰei̯35 ɕyn51 ʈʂʰəŋ35 lɤ0 ʈʂʰaŋ214 li214 tɤ0 ta51 maŋ35 ʐən35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A8_22.wav,aɚ̯35 ɥe55 han51 ni51 tɕʰɥe51 pʰjɛn55 pʰjɛn55 jau̯51 ʂəŋ55 hwo35 tsai̯51 ʈʂɤ51 jaŋ51 tɤ0 ʂʐ̩51 tɕje51 li214 pu51 ʈʂʐ̩55 tɕʰi35 ku51 an55 tsai̯51 tan51 ɥɛn51 tʰa55 tsou̯214 yn51 tan51 ɥɛn51 u55 aɚ̯214 tsʰz̩35 tsou̯214 yn51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A6_184.wav,nan35 ʂa55 ʈʂʐ̩55 je51 tʰa55 waŋ51 ʈʂɤ0 ɥe51 sɤ51 ɕja51 tɤ0 pwo55 tʰau̯55 tjɛn51 tɕi51 ʈʂɤ0 tɕʰjɛn55 li214 ʈʂʐ̩55 jau̯35 tɤ0 tɕjaŋ55 hwai̯35 tsai̯55 min35 ʈʂʰɤ51 je51 wei̯51 mjɛn35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C22_732.wav,ʐan214 ku51 ʈʂən51 ti51 tʰan214 ʈʂʰaŋ214 kʰwai̯51 tɕi0 mjau̯35 wən35 ɥɛn214 tʰiŋ55 tau̯51 han214 ʂəŋ55 pʰau̯214 lai̯35 ɕje35 ʈʂu51 tɕjaŋ55 tswei̯51 fan51 ja55 waŋ214 pʰai̯51 ʈʂʰu55 swo214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A36_82.wav,tswei̯51 hou̯51 kai̯55 i51 an51 i214 san55 pai̯214 i55 ʂʐ̩35 pʰjau̯51 fan214 twei̯51 aɚ̯51 pai̯214 tɕjou̯214 ʂʐ̩35 i55 pʰjau̯51 tsan51 ʈʂʰəŋ35 aɚ̯35 tsau̯55 tau̯51 fou̯214 tɕɥe35 ti35 ni35 ʈʂəŋ51 fu214 ɕiŋ51 mjɛn214 y35 nan35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C13_549.wav,tʰa55 swei̯55 ʐan35 tsz̩51 tɕi214 piŋ51 pu51 kʰan51 tɕjɛn51 ʈʂwaŋ55 lɤ0 tsən214 jaŋ51 tɤ0 ljɛn214 tan51 tsʰz̩214 ʂʐ̩35 tɕʰɥe51 tɕɥe35 tɤ0 hən214 tɕy35 tsʰu51 tswei̯214 ʈʂʰwən35 wei̯55 wei̯55 i35 tʊŋ51 jou̯51 jau̯35 i0 jau̯35 tʰou̯35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D31_854.wav,li51 ʂəŋ55 tɕiŋ55 iŋ35 tɤ0 tʰi214 y51 jʊŋ51 pʰin214 pau̯55 lwo35 wan51 ɕjaŋ51 ɕjau̯214 tau̯51 jou̯35 jʊŋ214 aɚ̯214 sai̯55 ta51 ʈʂʐ̩51 ta51 ɕiŋ35 tʰi214 y51 tɕʰi51 ɕje51 kʰɤ35 i214 ʂwo55 iŋ55 jou̯214 tɕin51 jou̯214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D4_949.wav,jou̯35 y35 kai̯55 ʂan55 tɕy51 jou̯214 pjɛn51 wən55 tʰɤ51 ɕiŋ51 swo35 i214 tʰa55 i51 pei̯51 jʊŋ51 lai̯35 ʈʂʐ̩51 tswo51 ʂou̯214 tʰau̯51 wa51 tsz̩0 mau̯35 tʰan214 i214 tɕi35 aɚ̯35 tʰʊŋ35 wan35 tɕy51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B8_396.wav,kʰwan55 kʰwo51 kwei̯55 ʈʂəŋ214 tɤ0 mjau̯51 tɕʰjɛn35 tɕʰy55 kwaŋ35 ʈʂʰaŋ214 tɕʰiŋ55 ʈʂʰɤ51 ʐu35 tɕiŋ51 tɤ0 in51 ʈʂʰʐ̩35 ku35 pʰu214 ʈʂwaŋ51 kwan55 tɤ0 ɕɥɛn55 ɥɛn35 tɕʰjau̯35 tsai̯51 i35 mjɛn51 mjɛn51 hwaŋ35 lʊŋ35 tɕʰi35 iŋ51 ʈʂʰən51 ɕja51 ɕjɛn214 tɤ0 fən51 wai̯51 ɕjʊŋ35 wei̯214 ʈʂwaŋ55 jɛn35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C31_719.wav,tɕin55 tʰjɛn55 kaŋ55 tɕʰjau̯214 i51 tɕja55 san55 kʰou̯214 lai̯35 ʈʂu51 tsai̯51 tsʰz̩214 ɕje55 tʊŋ55 kwo51 njɛn35 ɕin55 kʰu214 tʰʊŋ35 tjɛn51 kʰwai̯51 hwo35 jʊŋ51 ʂwən51 pjɛn51 je214 pa214 y35 ʈʂʰwan35 tʰwo55 lai̯35 ɕjou̯55 ɕjou̯55 pu35 pu214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C17_589.wav,tʰa55 tsʰʊŋ35 jou̯51 njɛn35 kʰai̯55 ʂʐ̩214 tɕi35 ʂou̯51 tau̯51 in55 ɥe51 ɕyn55 tʰau̯35 ljou̯51 swei̯51 tɕi35 tɕje55 ʂou̯51 in55 ɥe51 tɕjau̯51 y0 tsʰəŋ35 swei̯35 fu51 ɕɥe35 ɕi35 ta51 tʰi35 tɕʰin35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B2_453.wav,tʰa55 i35 tiŋ51 i214 wei̯35 wo214 pu35 tɕi51 tɤ0 lɤ0 wo214 swo214 jou̯214 tɤ0 pjau̯214 ɕjɛn51 tou̯55 ʐaŋ51 tʰa55 i214 wei̯35 wo214 pu35 hwei̯51 tɕi51 tɤ0 tan51 ʂʐ̩51 wo214 pʰjɛn55 pʰjɛn55 waŋ51 pu51 ljau̯214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/A8_87.wav,pən35 pan214 i55 i55 tɕjou̯214 aɚ̯51 tɕʰi55 tsa35 wən35 ʂou̯51 hau̯214 pʰiŋ35 i51 wən35 nei̯51 hwai̯35 pei̯214 wən35 ljɛn35 iŋ55 wei̯35 hwai̯35 nan35 wən35 ljɛn35 tʰɤ51 tsʰz̩214 kəŋ55 ʈʂəŋ51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D7_980.wav,ʈʂəŋ51 in55 wei̯51 tsʰz̩214 sz̩55 nwo51 tsʰəŋ35 kan214 ʈʂʰu51 pʰwo55 ʂən55 tɤ0 ʂwo55 lu214 ɕyn51 swei̯55 ʂən55 tsʰai̯35 ʂou̯51 ʐwo51 ai̯35 ɕjau̯214 tan51 hɤ35 lu214 ɕyn51 tsai̯51 i51 tɕʰi214 ni214 pi51 ɕy55 jaŋ214 ʂʐ̩51 ʈʂɤ0 tɕʰy51 liŋ214 hwei̯51 na51 ʈʂʰʊŋ35 kau̯55 tɤ0 sz̩55 ɕjaŋ214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/D7_867.wav,tau̯51 ljau̯35 pei̯214 faŋ214 wən51 kʰan51 tau̯51 ʈʂʰəŋ35 pʰjɛn51 tɤ0 kau̯55 ljaŋ0 ʈʂəŋ51 ʂai̯51 hʊŋ35 mi214 tsai̯51 tɕʰjou̯55 jaŋ35 pai̯35 yn35 ɕja51 jau̯35 je51 ʐu35 tʰʊŋ35 ɕjaŋ51 wo214 ʈʂau̯55 ʂou̯214
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/B31_442.wav,tɕʰi35 aɚ̯214 kʰɤ55 ɕjɛn55 ʂəŋ0 u55 kʰɤ51 lan35 tsu35 njɛn35 tɕje51 tɕʰi55 ɕyn35 jou̯51 sz̩51 in35 sz̩55 man214 tʰou̯35 tɕiŋ55 ʂən0 tɕɥe35 ʂwo51 mu51 kwaŋ55 niŋ35 ʈʂʊŋ51 an55 ɕjaŋ35
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C7_669.wav,tʰa55 ɕjaŋ214 ʈʂʊŋ55 i55 tɕjaŋ214 in55 jaŋ35 tʰjau̯35 hɤ35 in55 jaŋ35 pu51 ɕje35 tʰjau̯35 pu51 pʰiŋ35 həŋ35 tɕjou̯51 hwei̯51 ʂəŋ55 piŋ51 tɕjɛn55 ʈʂou̯55 jɛn35 je214 ʂʐ̩51 ʐən35 tʰi214 nei̯51 pu51 ɕje35 tʰjau̯35 pu51 pʰiŋ35 həŋ35 tɤ0 pjau̯214 ɕjɛn51
/afs/crc.nd.edu/group/nlp/08/rshi2/master_tone/preprocessed_data/mandarin_data/audio/C6_616.wav,wo214 tɤ0 tɕjɛn55 paŋ214 hwən35 ɥɛn35 ɕjʊŋ55 tɕʰjɛn35 fei̯35 tu55 tu55 tɤ0 ʂən55 tsʰai̯35 jou̯51 pjɛn51 tɤ0 na51 mɤ0 ai̯35 ɕjau̯214 jou̯35 tɕʰi35 ʂʐ̩51 tɕjau̯214 ɕja51 hau̯214 ɕjaŋ51 tsʰai̯214 ʈʂɤ0 kau̯55 tɕʰjau̯55 tɕjɛn214 ʈʂʐ̩35 jau̯51 pa214 tɕjau̯214 tɕin55 pəŋ55 twan51
